raw_hand_source_stamp,raw_hand_frame,raw_hand_valid,raw_hand_x,raw_hand_y,raw_hand_z,raw_hand_qx,raw_hand_qy,raw_hand_qz,raw_hand_qw,confidence_x,confidence_y,confidence_z,confidence_roll,confidence_pitch,confidence_yaw,gesture,gesture_confidence,invalid_reason,source_index,intent_label,primary_axis,cue_stage_index,cue_sweep_subphase,cue_direction_sign
15.177944183,camera_color_optical_frame,1,-0.005699169332,0.049602132722,0.985000046785,0.536309893200,-0.619847372520,0.311549886347,0.480726119067,0.935885167,0.935885167,0.935885167,0.852392617,0.852392617,0.852392617,0,0.0,,425,ROTATION,RY,0,RETURN,-1
15.344704628,camera_color_optical_frame,1,-0.007401826220,0.048039710181,0.985000046785,0.538500702319,-0.620791512762,0.307821631252,0.479458793451,1.000000000,1.000000000,1.000000000,0.853366017,0.853366017,0.853366017,0,0.0,,430,ROTATION,RY,0,RETURN,-1
15.511417627,camera_color_optical_frame,1,-0.007401826220,0.046521459556,0.986000046832,0.538373864523,-0.617885249556,0.305562647052,0.484770944989,1.000000000,1.000000000,1.000000000,0.854675271,0.854675271,0.854675271,0,0.0,,435,ROTATION,RY,0,RETURN,-1
15.678127766,camera_color_optical_frame,1,-0.007305021652,0.048039710181,0.985000046785,0.540534810007,-0.614448125340,0.304269866445,0.487540222762,0.980000000,0.980000000,0.980000000,0.853919305,0.853919305,0.853919305,0,0.0,,440,ROTATION,RY,0,RETURN,-1
15.844834328,camera_color_optical_frame,1,-0.009013422231,0.048383552688,0.993000047165,0.540201185791,-0.617311431992,0.304979679242,0.483835374948,1.000000000,1.000000000,1.000000000,0.852516026,0.852516026,0.852516026,0,0.0,,445,ROTATION,RY,0,RETURN,-1
16.011537552,camera_color_optical_frame,1,-0.007312468157,0.047588320829,0.988000046927,0.541478605306,-0.609915824837,0.305792450908,0.491217450399,1.000000000,1.000000000,1.000000000,0.853304970,0.853304970,0.853304970,0,0.0,,450,ROTATION,RY,0,NEUTRAL,-1
16.178237915,camera_color_optical_frame,1,-0.007275235631,0.047867788928,0.985000046785,0.538128055200,-0.616365695249,0.310469314156,0.483859825666,1.000000000,1.000000000,1.000000000,0.853129497,0.853129497,0.853129497,0,0.0,,455,ROTATION,RY,0,NEUTRAL,-1
16.345256567,camera_color_optical_frame,1,-0.005733955717,0.046711343064,0.994000047212,0.540825076001,-0.623254556972,0.307108714220,0.474074078633,0.933461909,0.933461909,0.933461909,0.852787843,0.852787843,0.852787843,0,0.0,,460,ROTATION,RY,0,NEUTRAL,-1
16.512362719,camera_color_optical_frame,1,-0.007342254178,0.048137950898,0.985000046785,0.544519232708,-0.611972326855,0.301974772973,0.487647324265,0.999035680,0.999035680,0.999035680,0.853714095,0.853714095,0.853714095,0,0.0,,465,ROTATION,RY,0,NEUTRAL,-1
16.679478407,camera_color_optical_frame,1,-0.005652787486,0.049348283527,0.980000046548,0.541445567830,-0.614283062345,0.307085957269,0.484965185598,0.976459510,0.976459510,0.976459510,0.853838795,0.853838795,0.853838795,0,0.0,,470,ROTATION,RY,0,NEUTRAL,-1
16.846602201,camera_color_optical_frame,1,-0.007275235631,0.047990589823,0.986000046832,0.544206264751,-0.610532969348,0.304182835256,0.488427924550,1.000000000,1.000000000,1.000000000,0.853685049,0.853685049,0.853685049,0,0.0,,475,ROTATION,RY,0,NEUTRAL,-1
